key;gender;frequency;probability;yoform;full_form
верк;М;140;1.7372279220325656e-06;;[]
вероник;М;268;3.325550593605197e-06;;[]
вианор;М;190;2.357666465615625e-06;;[]
вивин;М;17;2.109491048182401e-07;;[]
викторик;М;42;5.211683766097696e-07;;[]
вир;М;867;1.0758404345730246e-05;;[]
вирий;М;27;3.3503681353485196e-07;;[]
вирилад;М;1;1.2408770871661183e-08;;[]
вис;М;6000;7.44526252299671e-05;;[]
витал;М;2000;2.4817541743322365e-05;;[]
виталиан;М;17;2.109491048182401e-07;;[]
володарь;М;27;3.3503681353485196e-07;;[]
всемил;М;91;1.1291981493211677e-06;;[]
галик;М;100;1.2408770871661182e-06;;[]
гарон;М;10;1.2408770871661184e-07;;[]
гемелл;М;1;1.2408770871661183e-08;;[]
германик;М;4;4.963508348664473e-08;;[]
гилар;М;2;2.4817541743322366e-08;;[]
гонор;М;18;2.233578756899013e-07;;[]
горазд;М;10;1.2408770871661184e-07;;[]
гордиан;М;3;3.722631261498355e-08;;[]
гостомысл;М;71;8.81022731887944e-07;;[]
гран;М;6000;7.44526252299671e-05;;[]
гремислав;М;83;1.0299279823478783e-06;;[]
гурей;М;31;3.8467189702149665e-07;;[]
дагар;М;4;4.963508348664473e-08;;[]
дамиан;М;68;8.437964192729604e-07;;[]
дат;М;200;2.4817541743322365e-06;;[]
дей;М;1800;2.233578756899013e-05;;[]
див;М;71;8.81022731887944e-07;;[]
дидим;М;200;2.4817541743322365e-06;;[]
дий;М;16;1.9854033394657893e-07;;[]
димас;М;1400;1.7372279220325655e-05;;[]
димитриан;М;1;1.2408770871661183e-08;;[]
диоген;М;26;3.2262804266319076e-07;;[]
диодор;М;4;4.963508348664473e-08;;[]
дион;М;43;5.335771474814308e-07;;[]
дисан;М;3;3.722631261498355e-08;;[]
добромил;М;1;1.2408770871661183e-08;;[]
довмонт;М;5;6.204385435830592e-08;;[]
домнин;М;300;3.7226312614983547e-06;;[]
доцент;М;8000;9.927016697328946e-05;;[]
драгутин;М;4;4.963508348664473e-08;;[]
дука;М;400;4.963508348664473e-06;;[]
евпсихий;М;1;1.2408770871661183e-08;;[]
евсевий;М;3;3.722631261498355e-08;;[]
евтей;М;1;1.2408770871661183e-08;;[]
еким;М;21;2.605841883048848e-07;;[]
елеазар;М;6;7.44526252299671e-08;;[]
елим;М;6;7.44526252299671e-08;;[]
елпидифор;М;5;6.204385435830592e-08;;[]
еммануил;М;28;3.474455844065131e-07;;[]
енох;М;3;3.722631261498355e-08;;[]
ерм;М;33;4.0948943876481905e-07;;[]
ермий;М;2;2.4817541743322366e-08;;[]
ермол;М;15;1.8613156307491775e-07;;[]
ерон;М;6;7.44526252299671e-08;;[]
ерос;М;6;7.44526252299671e-08;;[]
ерусалим;М;28;3.474455844065131e-07;;[]
еспер;М;1;1.2408770871661183e-08;;[]
ждан;М;400;4.963508348664473e-06;;[]
занифа;М;7;8.686139610162828e-08;;[]
звездан;М;2;2.4817541743322366e-08;;[]
зевин;М;18;2.233578756899013e-07;;[]
зот;М;32;3.9708066789315785e-07;;[]
иезекииль;М;6;7.44526252299671e-08;;[]
иеремия;М;7;8.686139610162828e-08;;[]
измарагд;М;1;1.2408770871661183e-08;;[]
илий;М;200;2.4817541743322365e-06;;[]
иоаким;М;2;2.4817541743322366e-08;;[]
иоасаф;М;1;1.2408770871661183e-08;;[]
ираклеон;М;1;1.2408770871661183e-08;;[]
иринарх;М;4;4.963508348664473e-08;;[]
иродион;М;4;4.963508348664473e-08;;[]
истислав;М;4;4.963508348664473e-08;;[]
иувеналий;М;1;1.2408770871661183e-08;;[]
иуда;М;75;9.306578153745887e-07;;[]
иулиан;М;4;4.963508348664473e-08;;[]
иуст;М;6;7.44526252299671e-08;;[]
кай;М;1000;1.2408770871661182e-05;;[]
каленик;М;400;4.963508348664473e-06;;[]
каллимах;М;2;2.4817541743322366e-08;;[]
каллиопий;М;1;1.2408770871661183e-08;;[]
каллист;М;2;2.4817541743322366e-08;;[]
каллисфен;М;2;2.4817541743322366e-08;;[]
камилл;М;13;1.6131402133159538e-07;;[]
кандид;М;2;2.4817541743322366e-08;;[]
кандидий;М;1;1.2408770871661183e-08;;[]
капик;М;8;9.927016697328946e-08;;[]
карион;М;6;7.44526252299671e-08;;[]
кассиан;М;2;2.4817541743322366e-08;;[]
кастор;М;25;3.1021927179152956e-07;;[]
кастрихий;М;1;1.2408770871661183e-08;;[]
катун;М;9;1.1167893784495065e-07;;[]
кварт;М;49;6.080297727113979e-07;;[]
квинт;М;100;1.2408770871661182e-06;;[]
келестин;М;1;1.2408770871661183e-08;;[]
кесарь;М;28;3.474455844065131e-07;;[]
кион;М;3;3.722631261498355e-08;;[]
кириан;М;1;1.2408770871661183e-08;;[]
кирик;М;700;8.686139610162828e-06;;[]
кифа;М;59;7.321174814280098e-07;;[]
козьма;М;200;2.4817541743322365e-06;;[]
корнила;М;1;1.2408770871661183e-08;;[]
косма;М;38;4.7153329312312494e-07;;[]
косьма;М;2;2.4817541743322366e-08;;[]
крисп;М;4;4.963508348664473e-08;;[]
кронид;М;10;1.2408770871661184e-07;;[]
ксанф;М;5;6.204385435830592e-08;;[]
куарт;М;2;2.4817541743322366e-08;;[]
кукша;М;75;9.306578153745887e-07;;[]
кутоний;М;1;1.2408770871661183e-08;;[]
ладимир;М;1000;1.2408770871661182e-05;;[]
лактион;М;15;1.8613156307491775e-07;;[]
лампад;М;4;4.963508348664473e-08;;[]
ларг;М;14;1.7372279220325655e-07;;[]
лексей;М;1000;1.2408770871661182e-05;;[]
лель;М;2000;2.4817541743322365e-05;;[]
ленин;М;9000;0.00011167893784495065;;[]
леонт;М;21;2.605841883048848e-07;;[]
либерат;М;1;1.2408770871661183e-08;;[]
ливаний;М;1;1.2408770871661183e-08;;[]
ливий;М;73;9.058402736312664e-07;;[]
ликарион;М;62;7.693437940429933e-07;;[]
лимний;М;1;1.2408770871661183e-08;;[]
лиодор;М;3;3.722631261498355e-08;;[]
липат;М;37;4.5912452225146374e-07;;[]
листрат;М;9;1.1167893784495065e-07;;[]
логгин;М;9;1.1167893784495065e-07;;[]
лолий;М;7;8.686139610162828e-08;;[]
лоллий;М;10;1.2408770871661184e-07;;[]
лот;М;18000;0.0002233578756899013;;[]
лукий;М;146;1.8116805472625328e-06;;[]
лукиллиан;М;2;2.4817541743322366e-08;;[]
луп;М;716;8.884679944109407e-06;;[]
лупан;М;2000;2.4817541743322365e-05;;[]
лучезар;М;916;1.1366434118441643e-05;;[]
людмил;М;699;8.673730839291166e-06;;[]
люций;М;251;3.114601488786957e-06;;[]
мавр;М;915;1.1354025347569982e-05;;[]
мавродий;М;549;6.81241520854199e-06;;[]
мавсима;М;8;9.927016697328946e-08;;[]
магистриан;М;1;1.2408770871661183e-08;;[]
магн;М;35;4.343069805081414e-07;;[]
македон;М;1000;1.2408770871661182e-05;;[]
македоний;М;22;2.72992959176546e-07;;[]
макровий;М;4;4.963508348664473e-08;;[]
максентий;М;2;2.4817541743322366e-08;;[]
максиан;М;33;4.0948943876481905e-07;;[]
мал;М;3000;3.722631261498355e-05;;[]
малафей;М;356;4.417522430311381e-06;;[]
малахия;М;9;1.1167893784495065e-07;;[]
малей;М;1000;1.2408770871661182e-05;;[]
мамант;М;41;5.087596057381085e-07;;[]
мануйло;М;491;6.092706497985641e-06;;[]
мардоний;М;1;1.2408770871661183e-08;;[]
марес;М;49;6.080297727113979e-07;;[]
маресий;М;1;1.2408770871661183e-08;;[]
марий;М;520000;0.006452560853263815;;[]
маркелл;М;164;2.035038422952434e-06;;[]
маркеллин;М;1;1.2408770871661183e-08;;[]
маркий;М;9;1.1167893784495065e-07;;[]
марон;М;460;5.708034600964144e-06;;[]
марсалий;М;3;3.722631261498355e-08;;[]
мартиан;М;10;1.2408770871661184e-07;;[]
матфей;М;505;6.266429290188898e-06;;[]
матфий;М;13;1.6131402133159538e-07;;[]
мемнон;М;10;1.2408770871661184e-07;;[]
менандр;М;1;1.2408770871661183e-08;;[]
меней;М;14;1.7372279220325655e-07;;[]
менелай;М;13;1.6131402133159538e-07;;[]
микита;М;2000;2.4817541743322365e-05;;[]
микифор;М;2;2.4817541743322366e-08;;[]
милетий;М;13;1.6131402133159538e-07;;[]
милован;М;851;1.0559864011783667e-05;;[]
милонег;М;49;6.080297727113979e-07;;[]
милорад;М;190;2.357666465615625e-06;;[]
милютин;М;5000;6.204385435830592e-05;;[]
миней;М;41;5.087596057381085e-07;;[]
минеон;М;1;1.2408770871661183e-08;;[]
миракс;М;410;5.087596057381085e-06;;[]
мисаил;М;106;1.3153297123960854e-06;;[]
митродор;М;3;3.722631261498355e-08;;[]
навкратий;М;2;2.4817541743322366e-08;;[]
наль;М;97;1.2036507745511346e-06;;[]
наркисс;М;3;3.722631261498355e-08;;[]
нарс;М;133;1.6503665259309374e-06;;[]
нарцисс;М;450;5.583946892247532e-06;;[]
наталий;М;149;1.8489068598775162e-06;;[]
нафан;М;32;3.9708066789315785e-07;;[]
нафанаил;М;173;2.1467173607973845e-06;;[]
неемия;М;24;2.978105009198684e-07;;[]
неон;М;2000;2.4817541743322365e-05;;[]
неофит;М;909;1.1279572722340015e-05;;[]
нигер;М;13000;0.00016131402133159537;;[]
никий;М;15;1.8613156307491775e-07;;[]
никола;М;15000;0.00018613156307491774;;[]
никострат;М;1;1.2408770871661183e-08;;[]
никтополион;М;2;2.4817541743322366e-08;;[]
нимфа;Ж;1000;1.2408770871661182e-05;;[]
нирс;М;77;9.55475357117911e-07;;[]
нирса;М;11;1.36496479588273e-07;;[]
нит;М;7000;8.686139610162828e-05;;[]
нифантий;М;2;2.4817541743322366e-08;;[]
новомир;М;101;1.2532858580377794e-06;;[]
нонн;М;12;1.489052504599342e-07;;[]
океан;М;7000;8.686139610162828e-05;;[]
олимп;М;17000;0.00021094910481824012;;[]
олимпан;М;2;2.4817541743322366e-08;;[]
олимпиад;М;62;7.693437940429933e-07;;[]
олимпиан;М;1;1.2408770871661183e-08;;[]
ольвиан;М;2;2.4817541743322366e-08;;[]
онисий;М;4;4.963508348664473e-08;;[]
онисифор;М;29;3.598543552781743e-07;;[]
павсикакий;М;19;2.3576664656156247e-07;;[]
пактовий;М;2;2.4817541743322366e-08;;[]
палагей;М;13;1.6131402133159538e-07;;[]
палатин;М;177;2.1963524442840293e-06;;[]
памфалон;М;1;1.2408770871661183e-08;;[]
памфамир;М;1;1.2408770871661183e-08;;[]
пантелеимон;М;44;5.45985918353092e-07;;[]
панфер;М;26;3.2262804266319076e-07;панфёр;[]
панхарий;М;1;1.2408770871661183e-08;;[]
папий;М;206;2.5562067995622037e-06;;[]
папила;М;1;1.2408770871661183e-08;;[]
пард;М;74;9.182490445029275e-07;;[]
паригорий;М;3;3.722631261498355e-08;;[]
пармений;М;4;4.963508348664473e-08;;[]
парод;М;15;1.8613156307491775e-07;;[]
патермуфий;М;2;2.4817541743322366e-08;;[]
патров;М;187;2.3204401530006413e-06;;[]
патрокл;М;35;4.343069805081414e-07;;[]
пелагей;М;77;9.55475357117911e-07;;[]
пелей;М;14;1.7372279220325655e-07;;[]
пелий;М;5;6.204385435830592e-08;;[]
пеон;М;14;1.7372279220325655e-07;;[]
перегрин;М;67;8.313876484012993e-07;;[]
пересвет;М;13000;0.00016131402133159537;;[]
перфил;М;16;1.9854033394657893e-07;;[]
петроний;М;22;2.72992959176546e-07;;[]
пион;М;403;5.000734661279457e-06;;[]
пионий;М;1;1.2408770871661183e-08;;[]
пиор;М;9;1.1167893784495065e-07;;[]
пирр;М;4000;4.963508348664473e-05;;[]
пист;М;16;1.9854033394657893e-07;;[]
питирим;М;83;1.0299279823478783e-06;;[]
плутарх;М;33;4.0948943876481905e-07;;[]
полиен;М;10;1.2408770871661184e-07;;[]
полихроний;М;5;6.204385435830592e-08;;[]
полувий;М;1;1.2408770871661183e-08;;[]
полуект;М;1;1.2408770871661183e-08;;[]
полуэкт;М;71;8.81022731887944e-07;;[]
помпей;М;174;2.1591261316690457e-06;;[]
помпий;М;7;8.686139610162828e-08;;[]
понтий;М;626;7.7678905656599e-06;;[]
потит;М;2;2.4817541743322366e-08;;[]
преп;М;1000;1.2408770871661182e-05;;[]
приск;М;30;3.722631261498355e-07;;[]
прокесс;М;2;2.4817541743322366e-08;;[]
прокул;М;1;1.2408770871661183e-08;;[]
прот;М;507;6.29124683193222e-06;;[]
протерий;М;1;1.2408770871661183e-08;;[]
протоген;М;2;2.4817541743322366e-08;;[]
псой;М;74;9.182490445029275e-07;;[]
птоломей;М;16;1.9854033394657893e-07;;[]
публий;М;32;3.9708066789315785e-07;;[]
пуд;М;298;3.6978137197550323e-06;;[]
равула;М;2;2.4817541743322366e-08;;[]
радим;М;2000;2.4817541743322365e-05;;[]
рафил;М;384;4.764968014717895e-06;;[]
реас;М;74;9.182490445029275e-07;;[]
рев;М;626;7.7678905656599e-06;;[]
ревмир;М;101;1.2532858580377794e-06;;[]
ревокат;М;2;2.4817541743322366e-08;;[]
рикс;М;306;3.797083886728322e-06;;[]
ромодан;М;2000;2.4817541743322365e-05;;[]
ромул;М;327;4.057668075033207e-06;;[]
рубентий;М;2;2.4817541743322366e-08;;[]
рустик;М;5000;6.204385435830592e-05;;[]
руф;М;2000;2.4817541743322365e-05;;[]
руфин;М;231;2.8664260713537333e-06;;[]
савастьян;М;16;1.9854033394657893e-07;;[]
савин;М;42000;0.0005211683766097697;;[]
савиниан;М;14;1.7372279220325655e-07;;[]
садко;М;2000;2.4817541743322365e-05;;[]
садок;М;876;1.0870083283575195e-05;;[]
садоф;М;2;2.4817541743322366e-08;;[]
садофий;М;2;2.4817541743322366e-08;;[]
саламан;М;95;1.1788332328078125e-06;;[]
сальвий;М;2;2.4817541743322366e-08;;[]
самей;М;67;8.313876484012993e-07;;[]
самон;М;122;1.5138700463426642e-06;;[]
сампсон;М;15;1.8613156307491775e-07;;[]
сарвил;М;3;3.722631261498355e-08;;[]
сасоний;М;1;1.2408770871661183e-08;;[]
сатир;М;240;2.978105009198684e-06;;[]
саторин;М;40;4.963508348664473e-07;;[]
саторнин;М;1;1.2408770871661183e-08;;[]
сатурнин;М;1;1.2408770871661183e-08;;[]
светлан;М;769;9.54234480030745e-06;;[]
световид;М;36;4.467157513798026e-07;;[]
светолик;М;3;3.722631261498355e-08;;[]
севериан;М;23;2.854017300482072e-07;;[]
севир;М;18;2.233578756899013e-07;;[]
секунд;М;757;9.393439549847515e-06;;[]
селевкий;М;1;1.2408770871661183e-08;;[]
селиний;М;1;1.2408770871661183e-08;;[]
сивел;М;47;5.832122309680756e-07;;[]
сигиц;М;1;1.2408770871661183e-08;;[]
сигней;М;12;1.489052504599342e-07;;[]
сикст;М;8;9.927016697328946e-08;;[]
сила;М;13000;0.00016131402133159537;;[]
силан;М;153;1.898541943364161e-06;;[]
силван;М;6;7.44526252299671e-08;;[]
силвестр;М;39;4.839420639947861e-07;;[]
силуан;М;66;8.189788775296381e-07;;[]
силуян;М;75;9.306578153745887e-07;;[]
сим;М;25000;0.0003102192717915296;;[]
симфориан;М;1;1.2408770871661183e-08;;[]
сисой;М;10;1.2408770871661184e-07;;[]
смарагд;М;96;1.1912420036794737e-06;;[]
сопрон;М;3;3.722631261498355e-08;;[]
сосипатр;М;32;3.9708066789315785e-07;;[]
соссий;М;5;6.204385435830592e-08;;[]
софония;М;3;3.722631261498355e-08;;[]
спас;М;22000;0.00027299295917654603;;[]
спирид;М;32;3.9708066789315785e-07;;[]
стахей;М;12;1.489052504599342e-07;;[]
стахий;М;122;1.5138700463426642e-06;;[]
стоян;М;6000;7.44526252299671e-05;;[]
стратилат;М;159;1.972994568594128e-06;;[]
стратон;М;214;2.6554769665354933e-06;;[]
стратоник;М;4;4.963508348664473e-08;;[]
стратор;М;18;2.233578756899013e-07;;[]
сухий;М;709;8.797818548007779e-06;;[]
таврион;М;62;7.693437940429933e-07;;[]
тарах;М;18;2.233578756899013e-07;;[]
таричан;М;1;1.2408770871661183e-08;;[]
твердислав;М;593;7.3584011268950815e-06;;[]
творимир;М;769;9.54234480030745e-06;;[]
тертий;М;109;1.3525560250110688e-06;;[]
тиберий;М;239;2.965696238327023e-06;;[]
тивуртий;М;1;1.2408770871661183e-08;;[]
тигр;М;7000;8.686139610162828e-05;;[]
тигрий;М;53;6.576648561980427e-07;;[]
тимолай;М;4;4.963508348664473e-08;;[]
тимон;М;3000;3.722631261498355e-05;;[]
тихик;М;3;3.722631261498355e-08;;[]
товий;М;46;5.708034600964144e-07;;[]
товия;М;3;3.722631261498355e-08;;[]
том;М;15000;0.00018613156307491774;;[]
торкват;М;1;1.2408770871661183e-08;;[]
транквиллин;М;4;4.963508348664473e-08;;[]
тривимий;М;1;1.2408770871661183e-08;;[]
трифан;М;683;8.475190505344589e-06;;[]
трифил;М;1;1.2408770871661183e-08;;[]
турвон;М;3;3.722631261498355e-08;;[]
уар;М;366;4.541610139027993e-06;;[]
увар;М;95;1.1788332328078125e-06;;[]
увеналий;М;2;2.4817541743322366e-08;;[]
укол;М;94;1.1664244619361513e-06;;[]
ульян;М;2000;2.4817541743322365e-05;;[]
урбан;М;500;6.204385435830591e-06;;[]
урван;М;10;1.2408770871661184e-07;;[]
уриил;М;2;2.4817541743322366e-08;;[]
урош;М;25;3.1021927179152956e-07;;[]
устим;М;46;5.708034600964144e-07;;[]
устин;М;200;2.4817541743322365e-06;;[]
фабий;М;2;2.4817541743322366e-08;;[]
фал;М;8;9.927016697328946e-08;;[]
фалалей;М;9;1.1167893784495065e-07;;[]
фалей;М;50;6.204385435830591e-07;;[]
фан;М;3800;4.7153329312312493e-05;;[]
фантин;М;2;2.4817541743322366e-08;;[]
феб;М;11;1.36496479588273e-07;;[]
федр;М;200;2.4817541743322365e-06;;[]
федул;М;26;3.2262804266319076e-07;;[]
фелициан;М;1;1.2408770871661183e-08;;[]
фемистокл;М;5;6.204385435830592e-08;;[]
феникс;М;1600;1.9854033394657892e-05;;[]
